DATE,HEAT NO,GRADE,LRF Process Time-HH:mm:ss,LRF Holding Time-mm,Power Consumption,Agron Consumption,Liquidus temp (° C),CSP-SiMn,Mn HC,Mn MC,Mn LC,Mn Metal,FeSi,Ladle Cov,FeMo Metal,FeV,FeNb lumps,FeTi lumps,FeTi Wire,FeB,FeAl,Cal Carb,Al bar,Al  wire,FeP,Sul Stick,Al mix,CaSi wire,Cal Wire,CaFeAl Wire,S Wire,Ni Plate,FeCr LC,FeCr HC,Al Shot,Lead Wire,Mo Metal,Syn Slag,LRF Total Time (Min),Lift Temp,Arching Time-mm,LRF Lime,C%,Mn%,S%,P%,Si%,Cr%,Ni%,Mo%,V%,Ti%,Al%,Ca%,N%,Pb%,Nb%,F-C%,F-Mn%,F-S%,F-P%,F-Si%,F-Cr%,F-Ni%,F-Mo%,F-V%,F-Ti%,F-Al%,F-Ca%,F-N%,F-Pb%,F-Nb%,Delta_C,Delta_Mn,Delta_S,Delta_P,Delta_Si,Delta_Cr,Delta_Ni,Delta_Mo,Delta_V,Delta_Ti,Delta_Al,Delta_Ca,Delta_N,Delta_Pb,Delta_Nb
2025-02-12 00:00:00,D250887,G-600-A,01:00:00,01:14:00,1585.405,6657.07386323,1528,0,25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,30.0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,59.1333333333333,1570.0,9,253.0,0.03784,0.10091,0.03464,0.00949,0.01575,0.01058,0.00278,0.0004,0.0002,0.00092,0.08782,0.00016,0.0047,0.00037,0.00087,0.04226,0.135,0.0084,0.01239,0.01757,0.01367,0.0032,0.0004,0.0002,0.00088,0.03224,0.00293,0.0056,0.00034,0.0006,0.00442,0.03409000000000001,-0.02624,0.0029,0.0018199999999999987,0.003089999999999999,0.00042000000000000023,0.0,0.0,-3.9999999999999996e-05,-0.05558,0.00277,0.0008999999999999998,-2.999999999999997e-05,-0.00027000000000000006
2025-01-25 00:00:00,B250474,G-600-A,0.034722222222222224,0.05347222222222222,2675.727,3362.87963001,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,52.1,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,49.9833333333333,1570.0,16,905.0,0.047,0.09974,0.0391,0.00801,0.01891,0.01301,0.00312,0.000725,0.0002,0.00102,0.05195,0.00027,0.0045,0.00064,0.0002,0.054365000000000004,0.11835,0.00578,0.01055,0.02922,0.01542,0.00374,0.0004,0.0002,0.00107,0.02938,0.00178,0.0057,0.00053,0.00063,0.011999999999999997,0.01861,-0.03332,0.0025400000000000006,0.01031,0.002409999999999999,0.0006199999999999999,-9.999999999999999e-05,0.0,4.9999999999999914e-05,-0.022570000000000003,0.0015099999999999998,0.0012000000000000005,-0.00011000000000000007,0.00043000000000000004
2025-02-12 00:00:00,D250882,G-600-A,01:04:00,02:04:00,3662.835,22653.11760061,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,124.1,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,64.1666666666666,1574.0,19,373.0,0.03392,0.10334,0.04083,0.00988,0.01408,0.01318,0.00258,0.0004,0.0002,0.0012,0.03183,0.00058,0.0047,0.00075,0.0005,0.0396,0.11904,0.007,0.0111,0.01922,0.01751,0.00303,0.0004,0.0002,0.00095,0.03476,0.0025,0.0054,0.00026,0.00096,0.0056800000000000045,0.015700000000000006,-0.03383,0.0012200000000000006,0.0051400000000000005,0.0043300000000000005,0.0004500000000000003,0.0,0.0,-0.0002499999999999999,0.002930000000000002,0.00192,0.0007000000000000001,-0.00049,0.00046
2025-01-25 00:00:00,B250476,G-600-A,0.034722222222222224,0.04513888888888889,2548.81,8134.30958691,1528,0,32,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,188.9,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,49.3166666666666,1571.0,16,652.0,0.03,0.09068,0.05478,0.00879,0.024095,0.01107,0.00419,0.0004,0.0002,0.0012100000000000001,0.01713,0.00031,0.0046,0.00079,0.0002,0.048,0.12905,0.0092,0.01034,0.03376,0.01634,0.0045,0.0004249999999999999,0.0002,0.00106,0.0434,0.0023,0.0057,0.00067,0.0002,0.014574999999999998,0.03837,-0.04558,0.001550000000000001,0.005079999999999998,0.00527,0.0003099999999999995,3.9999999999999996e-05,0.0,-0.0002800000000000001,0.02627,0.00199,0.0011000000000000003,-0.00011999999999999999,0.0
2025-01-25 00:00:00,B250477,G-600-A,0.052083333333333336,0.06458333333333334,3468.887,27515.99850557,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,141.3,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,75.2166666666666,1571.0,19,705.0,0.04175,0.09919,0.06753,0.01343,0.024095,0.00979,0.00363,0.00043,0.0002,0.0012100000000000001,0.02145,0.0007250000000000001,0.0045,0.00062,0.00068,0.03967,0.12423,0.007,0.013,0.02258,0.00919,0.00344,0.0004,0.0002,0.00084,0.0308,0.00145,0.0054,0.0007,0.0002,-0.0020800000000000055,0.025039999999999993,-0.06053000000000001,-0.0004299999999999998,-0.005979999999999999,-0.0005999999999999998,-0.00019000000000000006,-2.999999999999997e-05,0.0,-0.0003499999999999997,0.00935,0.0002649999999999994,0.0009000000000000006,7.999999999999999e-05,-0.00048000000000000007
2025-01-25 00:00:00,B250478,G-600-A,0.036111111111111115,0.05694444444444444,3055.826,16137.69787133,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,98.3,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,52.5333333333333,1575.0,17,979.0,0.04355,0.09814,0.07136,0.015,0.024095,0.006,0.00335,0.0004,0.0002,0.0012100000000000001,0.0257,0.0001,0.0047,0.00044,0.00064,0.05,0.11353,0.00566,0.016,0.02588,0.00869,0.00364,0.0004,0.0002,0.00095,0.03014,0.00184,0.0054,0.00039,0.00066,0.006450000000000004,0.015390000000000001,-0.06570000000000001,0.0010000000000000009,-0.0013199999999999983,0.0026899999999999997,0.0002899999999999999,0.0,0.0,-0.0003499999999999997,0.0044399999999999995,0.00174,0.0007000000000000001,-5.000000000000002e-05,1.9999999999999944e-05
2025-01-25 00:00:00,B250479,G-600-A,0.03958333333333333,0.049305555555555554,3922.988,20254.38546814,1528,0,50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,171.8,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,56.4,1575.0,21,881.0,0.0343,0.08413,0.058,0.01244,0.01751,0.01053,0.00268,0.0004,0.0002,0.00103,0.0053,0.00033,0.0044,0.00098,0.0002,0.04156,0.13489,0.006,0.015,0.0373,0.01011,0.00306,0.0004,0.0002,0.00086,0.0239,0.00089,0.0053,0.00097,0.0002,0.0072600000000000026,0.05076000000000001,-0.052000000000000005,0.0025599999999999998,0.01979,-0.00042000000000000023,0.0003799999999999997,0.0,0.0,-0.00017000000000000012,0.018600000000000002,0.00056,0.0008999999999999998,-9.999999999999918e-06,0.0
2025-01-25 00:00:00,B250480,G-600-A,0.05625,0.061111111111111116,3730.18,44451.41531709,1528,0,58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,212.8,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,81.4833333333333,1575.0,20,880.0,0.03379,0.07501,0.05656,0.01085,0.01125,0.00816,0.004815,0.00067,0.0002,0.00088,0.01427,0.0002,0.00498,0.00053,0.00055,0.032,0.13795,0.0073,0.01136,0.0161,0.00934,0.005175000000000001,0.0004249999999999999,0.0002,0.00082,0.02629,0.0016,0.0055,0.00075,0.0002,-0.00179,0.06294,-0.04926,0.00051,0.00485,0.0011799999999999988,-8.000000000000021e-05,5.9999999999999995e-05,0.0,-6.000000000000005e-05,0.012020000000000001,0.0014,0.0005199999999999996,0.00022000000000000003,-0.00035000000000000005
2025-01-25 00:00:00,B250481,G-600-A,0.08055555555555556,0.08958333333333333,4475.415,43756.23821445,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,165.3,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,116.466666666666,1567.0,24,551.0,0.03715,0.08591,0.04724,0.01441,0.00978,0.00849,0.00395,0.0004,0.0002,0.00091,0.02685,0.00025,0.00447,0.00042,0.00052,0.042,0.12558,0.0052,0.016,0.0239,0.01045,0.00419,0.0004249999999999999,0.0002,0.00104,0.02646,0.00168,0.00525,0.00032,0.00142,0.00485,0.03967,-0.042039999999999994,0.0015900000000000011,0.01412,0.00196,0.00023999999999999976,5.9999999999999995e-05,0.0,0.0001299999999999999,-0.000389999999999998,0.00143,0.0007800000000000003,-9.999999999999999e-05,0.0007849999999999997
2025-02-12 00:00:00,D250881,G-600-A,01:44:00,02:13:00,1575.979,33938.29480635,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,111.6,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,104.533333333333,1572.0,26,248.0,0.03495,0.11481,0.03368,0.00946,0.01176,0.01619,0.00255,0.0004,0.0002,0.00086,0.03115,0.00033,0.0048,0.00055,0.00064,0.037,0.12475,0.00688,0.00935,0.01924,0.01707,0.00285,0.0004,0.0002,0.00092,0.03217,0.0018,0.0054,0.00074,0.00043,0.0020499999999999963,0.009940000000000004,-0.0268,-0.00010999999999999899,0.0074800000000000005,0.0008799999999999988,0.0002999999999999999,0.0,0.0,6.000000000000005e-05,0.0010199999999999966,0.00147,0.0006000000000000007,0.00018999999999999996,-0.00021000000000000006
2025-01-25 00:00:00,B250483,G-600-A,0.051388888888888894,0.05902777777777778,3111.187,22584.42698549,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100.8,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,74.1833333333333,1566.0,17,601.0,0.03405,0.0692,0.04782,0.01728,0.00982,0.01203,0.00258,0.00053,0.0002,0.00079,0.05774,0.00019,0.0045,0.00079,0.0002,0.0408,0.11176,0.00719,0.018,0.018,0.01777,0.0035,0.0004,0.0002,0.00086,0.0223,0.0016,0.0056,0.00022,0.00163,0.006750000000000006,0.04256,-0.04063,0.0007199999999999984,0.008179999999999998,0.00574,0.0009200000000000002,-9.999999999999999e-05,0.0,6.999999999999997e-05,-0.03544,0.00141,0.0011000000000000003,-0.00057,0.0007849999999999997
2025-01-25 00:00:00,B250484,G-600-A,0.03819444444444444,0.04583333333333334,2670.273,20934.0371232,1528,0,50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,116.7,0,0,0,0,21.0,0,0,0,0,0,0,0,0,0,55.3,1566.0,14,838.0,0.02813,0.0797,0.05111,0.01247,0.00926,0.00924,0.00265,0.0004,0.0002,0.0008,0.0031,0.00027,0.0046,0.00064,0.0002,0.035,0.14341,0.0072,0.01796,0.03785,0.01065,0.00276,0.0004,0.0002,0.001,0.03062,0.0015,0.0053,0.00058,0.0002,0.006870000000000005,0.06371000000000002,-0.043910000000000005,0.0048,0.02854,0.0014099999999999998,0.00010999999999999985,0.0,0.0,0.00019999999999999998,0.027520000000000003,0.00123,0.0007000000000000001,-6.000000000000005e-05,0.0
2025-02-12 00:00:00,D250880,G-600-A,01:32:00,01:48:00,4123.091,1106.48327586,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,121.6,0,0,0,0,25.249999999999996,0,0,0,0,0,0,0,0,0,92.1666666666666,1582.5,22,367.0,0.03934,0.09517,0.04829,0.00926,0.01244,0.01026,0.00252,0.0004,0.0002,0.00081,0.04253,0.00029,0.0045,0.00099,0.0002,0.043,0.14367,0.007,0.01181,0.022,0.0172,0.00338,0.0004,0.0002,0.00102,0.03068,0.002,0.0056,0.0004,0.00079,0.0036599999999999966,0.04849999999999999,-0.04129,0.00255,0.009559999999999999,0.006280000000000003,0.0008600000000000001,0.0,0.0,0.00021000000000000012,-0.01185,0.0017100000000000001,0.0011000000000000003,-0.00059,0.00059
2025-02-12 00:00:00,D250879,G-600-A,01:01:00,01:12:00,4397.676,984.82801428,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,144.9,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,61.1666666666666,1582.5,23,528.0,0.02903,0.1076,0.04677,0.00849,0.01219,0.00999,0.00364,0.0004,0.0002,0.00088,0.01271,0.00066,0.0046,0.00021,0.00078,0.037,0.12101,0.00754,0.01262,0.035,0.01785,0.00435,0.0004249999999999999,0.0002,0.00105,0.02916,0.00177,0.0056,0.00052,0.00066,0.007969999999999998,0.013410000000000005,-0.03923,0.00413,0.022810000000000004,0.006280000000000003,0.0007099999999999997,5.9999999999999995e-05,0.0,0.0001699999999999999,0.01645,0.00111,0.001,0.00030999999999999995,-0.00011999999999999999
2025-02-12 00:00:00,D250878,G-600-A,00:55:00,01:04:00,2073.663,59.44182909,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,127.9,0,0,0,0,23.4,0,0,0,0,0,0,0,0,0,54.1833333333333,1569.0,12,244.0,0.0407,0.10092,0.05327,0.01368,0.01426,0.01138,0.00282,0.0004,0.0002,0.00084,0.03214,0.00022,0.0045,0.00102,0.0002,0.043,0.12623,0.009635000000000001,0.01551,0.01901,0.01774,0.00305,0.0004249999999999999,0.0002,0.00087,0.043,0.0025,0.0055,0.00074,0.0002,0.0022999999999999965,0.025310000000000013,-0.0421,0.00183,0.004749999999999999,0.006280000000000003,0.00023000000000000017,5.9999999999999995e-05,0.0,2.999999999999997e-05,0.010859999999999995,0.00228,0.001,-0.0002800000000000001,0.0
2025-02-12 00:00:00,D250877,G-600-A,00:46:00,00:59:00,2896.078,53.13857611,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,129.4,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,46.2666666666666,1568.0,16,353.0,0.03408,0.09931,0.0453,0.00887,0.01374,0.014,0.00445,0.00055,0.0002,0.00086,0.04689,0.00019,0.0046,0.00074,0.0002,0.036,0.1358,0.0064,0.011,0.01921,0.01681,0.00463,0.0004,0.0002,0.00085,0.03503,0.0023,0.0054,0.00089,0.0002,0.001919999999999998,0.03649000000000001,-0.0389,0.00213,0.005470000000000001,0.0028099999999999983,0.0001799999999999996,-9.999999999999999e-05,0.0,-1.0000000000000026e-05,-0.011860000000000002,0.00211,0.0008000000000000004,0.00014999999999999996,0.0
2025-02-12 00:00:00,D250876,G-600-A,00:49:00,01:10:00,2088.838,58.51519592,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,121.8,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,48.5333333333333,1573.0,12,353.0,0.04435,0.11151,0.04735,0.01282,0.01046,0.01329,0.00355,0.00054,0.0002,0.00086,0.04417,0.00012,0.0044,0.0009,0.0002,0.04416,0.1272,0.007,0.01333,0.02365,0.01422,0.00381,0.0004,0.0002,0.00094,0.035,0.0025,0.0053,0.00094,0.0002,-0.00019000000000000267,0.01569000000000001,-0.040350000000000004,0.00051,0.01319,0.0009300000000000003,0.0002599999999999998,-9.999999999999999e-05,0.0,7.999999999999999e-05,-0.009169999999999998,0.00238,0.0008999999999999998,3.9999999999999996e-05,0.0
2025-01-25 00:00:00,C250467,G-600-A,0.0006944444444444445,0.10416666666666667,73.07077,203.55340888,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,144.0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,6.700000000000095,1562.5,1,500.0,0.04435,0.11151,0.04735,0.01282,0.01046,0.01329,0.00355,0.00054,0.0002,0.00086,0.04417,0.00012,0.0044,0.0009,0.0002,0.04416,0.1272,0.007,0.01333,0.02365,0.01422,0.00381,0.0004,0.0002,0.00094,0.035,0.0025,0.0053,0.00094,0.0002,-0.00019000000000000267,0.01569000000000001,-0.040350000000000004,0.00051,0.01319,0.0009300000000000003,0.0002599999999999998,-9.999999999999999e-05,0.0,7.999999999999999e-05,-0.009169999999999998,0.00238,0.0008999999999999998,3.9999999999999996e-05,0.0
2025-01-25 00:00:00,C250468,G-600-A,0.02013888888888889,0.07430555555555556,549.2815,11503.8833932,1528,0,50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,81.3,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,29.0,1562.5,3,900.0,0.045,0.14041,0.0134,0.015,0.0205,0.00984,0.00343,0.0004,0.0002,0.00104,0.04463,0.00014,0.0052,0.00031,0.00068,0.04731,0.13756,0.00661,0.015,0.02075,0.01361,0.00343,0.0004,0.0002,0.00113,0.02719,0.00114,0.0055,0.00053,0.00081,0.0023099999999999996,-0.002850000000000019,-0.00679,0.0,0.0002500000000000002,0.0037700000000000008,0.0,0.0,0.0,9.000000000000002e-05,-0.017440000000000004,0.001,0.0002999999999999999,0.00021999999999999998,0.0001299999999999999
2025-01-25 00:00:00,C250469,G-600-A,0.04652777777777778,0.06736111111111111,2317.72,17279.68424577,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,89.7,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,66.3,1573.0,13,324.0,0.04314,0.11167,0.0337,0.01739,0.01412,0.00812,0.00305,0.0004,0.0002,0.00091,0.03067,0.00045,0.0041,0.00046,0.00071,0.045,0.1143,0.0082,0.01765,0.01228,0.0072,0.00337,0.0004,0.0002,0.00093,0.039,0.002,0.0053,0.00046,0.00054,0.0018600000000000005,0.0026299999999999935,-0.025500000000000002,0.0002599999999999998,-0.0018400000000000014,-0.0009200000000000007,0.00031999999999999997,0.0,0.0,2.0000000000000052e-05,0.00833,0.0015500000000000002,0.0011999999999999997,0.0,-0.00017
2025-01-25 00:00:00,C250470,G-600-A,0.035416666666666666,0.052083333333333336,3250.71,9447.37380371,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,91.7,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,50.5666666666666,1562.5,17,322.0,0.04029,0.11126,0.04324,0.02155,0.01234,0.01181,0.00273,0.0004,0.0002,0.00088,0.05178,0.00012,0.0045,0.00064,0.0002,0.04,0.12853,0.0084,0.02251,0.02399,0.0127,0.0026,0.0004249999999999999,0.0002,0.00093,0.04636499999999999,0.00256,0.00552,0.00098,0.0002,-0.0002899999999999986,0.017270000000000008,-0.03484,0.000959999999999999,0.01165,0.0008900000000000002,-0.0001299999999999999,4.999999999999997e-05,0.0,5.000000000000002e-05,-0.002930000000000002,0.0024400000000000003,0.00102,0.0003399999999999999,0.0
2025-01-25 00:00:00,C250471,G-600-A,0.029166666666666664,0.04027777777777778,2167.95,6138.67055492,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,153.7,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,41.85,1579.0,15,646.0,0.0406,0.09564,0.05257,0.01094,0.01024,0.00525,0.00287,0.0004,0.0002,0.00075,0.0153,8e-05,0.00431,0.00058,0.0002,0.042,0.11806,0.00483,0.01245,0.02158,0.00521,0.00285,0.0004,0.0002,0.00079,0.03128,0.00242,0.0053,0.00079,0.0002,0.0014000000000000054,0.022419999999999995,-0.04774,0.0015099999999999992,0.011339999999999998,-4.0000000000000105e-05,-2.0000000000000052e-05,0.0,0.0,3.9999999999999996e-05,0.01598,0.0023399999999999996,0.0009900000000000004,0.00021,0.0
2025-01-25 00:00:00,C250472,G-600-A,0.02638888888888889,0.043750000000000004,1939.828,7619.49884728,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,31.2,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,37.65,1579.0,11,483.0,0.04646,0.11298,0.02598,0.00855,0.01696,0.00769,0.00277,0.00072,0.0002,0.00088,0.09542,0.00014,0.0046,0.00074,0.0002,0.052,0.11406,0.00714,0.00971,0.0312,0.01813,0.0028,0.0004,0.0002,0.0012600000000000003,0.03896,0.00169,0.0055,0.00113,0.00042,0.005539999999999996,0.0010799999999999976,-0.01884,0.0011599999999999996,0.01424,0.006280000000000003,3.000000000000008e-05,-9.999999999999999e-05,0.0,0.00044999999999999977,-0.05646,0.0015500000000000002,0.0008999999999999998,0.00038999999999999994,0.00022
2025-01-25 00:00:00,C250473,G-600-A,0.049305555555555554,0.05625,2781.77,16958.05993686,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100.2,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,71.5,1579.0,14,649.0,0.045,0.0952,0.04925,0.01222,0.01498,0.01761,0.00282,0.0004,0.0002,0.0012100000000000001,0.04759,0.00045,0.0046,0.00082,0.00021,0.044,0.12507,0.0074,0.013,0.01889,0.01135,0.00284,0.0004,0.0002,0.00085,0.03593,0.0024,0.0055,0.00079,0.0002,-0.0010000000000000009,0.02986999999999998,-0.04185,0.0007799999999999994,0.00391,-0.003800000000000003,2.0000000000000052e-05,0.0,0.0,-0.0003499999999999997,-0.011660000000000004,0.00195,0.0008999999999999998,-2.999999999999997e-05,-9.999999999999999e-06
2025-01-25 00:00:00,C250474,G-600-A,0.052083333333333336,0.06805555555555555,4084.871,16471.33485306,1528,0,36,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,65.3,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,74.7333333333333,1580.0,24,485.0,0.04317,0.0978,0.0475,0.01182,0.01623,0.00856,0.00301,0.000725,0.0002,0.00089,0.08678,0.0001,0.0045,0.00082,0.0002,0.0475,0.12672,0.00733,0.01283,0.02037,0.0094,0.00305,0.0004,0.0002,0.00087,0.03521,0.0018,0.0054,0.00064,0.0002,0.0043300000000000005,0.02892,-0.04017,0.0010099999999999987,0.004139999999999998,0.0008400000000000005,4.0000000000000105e-05,-9.999999999999999e-05,0.0,-1.9999999999999944e-05,-0.05157,0.0017,0.0009000000000000006,-0.00017999999999999993,0.0
2025-01-25 00:00:00,C250475,G-600-A,0.03888888888888889,0.0625,2750.646,23832.30400725,1528,0,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100.4,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,55.5,1574.0,18,471.0,0.03557,0.10696,0.05297,0.02263,0.01052,0.01074,0.00288,0.0004,0.0002,0.00084,0.05248,9e-05,0.0044,0.00092,0.0002,0.042,0.13791,0.00627,0.0234,0.01759,0.0104,0.00302,0.0004,0.0002,0.0008,0.03115,0.00212,0.0054,0.00094,0.0002,0.006430000000000005,0.030950000000000005,-0.046700000000000005,-0.0013300000000000013,0.007070000000000002,-0.00034,0.00013999999999999993,0.0,0.0,-3.9999999999999996e-05,-0.02133,0.00203,0.001,1.9999999999999944e-05,0.0
2025-01-25 00:00:00,C250476,G-600-A,0.043750000000000004,0.075,3004.987,28424.28086929,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,150.3,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,63.2666666666666,1573.0,15,639.0,0.033,0.11277,0.045,0.01337,0.0075,0.01151,0.00294,0.0004,0.0002,0.00077,0.01783,0.00013,0.0047,0.00076,0.0002,0.036,0.12686,0.007,0.014,0.01743,0.01116,0.00275,0.0004,0.0002,0.00081,0.03471,0.0024,0.0054,0.00062,0.0002,0.0029999999999999957,0.014090000000000005,-0.038,0.0006300000000000004,0.009930000000000001,-0.0003499999999999996,-0.00019000000000000006,0.0,0.0,3.9999999999999996e-05,0.01688,0.00227,0.0007000000000000001,-0.00014000000000000004,0.0
2025-01-25 00:00:00,C250477,G-600-A,0.02361111111111111,0.057638888888888885,2723.464,11679.55666769,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,76.7,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,33.5333333333333,1575.0,14,646.0,0.0418,0.11191,0.03,0.011,0.0158,0.00794,0.00341,0.0004,0.0002,0.00077,0.02997,0.0007250000000000001,0.0048,0.00027,0.00071,0.04,0.13297,0.007,0.01,0.02773,0.00739,0.00308,0.0004,0.0002,0.00088,0.031,0.0019,0.0053,0.00075,0.0002,-0.001799999999999996,0.02106000000000001,-0.023,-0.0009999999999999992,0.01193,-0.0005499999999999993,-0.00033,0.0,0.0,0.00011000000000000007,0.0010299999999999997,0.0007999999999999999,0.0005000000000000004,0.00048,-0.00051
2025-01-25 00:00:00,C250478,G-600-A,0.05902777777777778,0.07222222222222223,4393.09,21822.28699632,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,85.0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,85.35,1574.0,23,922.0,0.03861,0.09189,0.03669,0.009,0.01736,0.00756,0.00313,0.0004,0.0002,0.00088,0.07721,0.00013,0.0046,0.00093,0.00052,0.047,0.14212,0.00707,0.008,0.02561,0.01035,0.00282,0.0004,0.0002,0.00088,0.03119,0.0027,0.0055,0.001,0.0002,0.008390000000000002,0.05023,-0.02962,-0.0009999999999999992,0.00825,0.00279,-0.00030999999999999995,0.0,0.0,0.0,-0.046020000000000005,0.0025700000000000002,0.0008999999999999998,6.999999999999997e-05,-0.00031999999999999997
2025-01-25 00:00:00,C250479,G-600-A,0.03958333333333333,0.075,3684.735,22464.20540534,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,128.0,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,57.6333333333333,1571.0,19,485.0,0.04514,0.10458,0.04,0.01223,0.01089,0.01227,0.00337,0.0004,0.0002,0.00088,0.02876,0.00018,0.0046,0.00083,0.0002,0.043,0.13442,0.0054,0.01043,0.02536,0.01222,0.00346,0.0004,0.0002,0.00083,0.03291,0.0025,0.0054,0.00076,0.0002,-0.002140000000000003,0.029840000000000005,-0.0346,-0.0017999999999999995,0.01447,-4.99999999999997e-05,8.99999999999998e-05,0.0,0.0,-5.000000000000002e-05,0.004150000000000001,0.00232,0.0008000000000000004,-6.999999999999997e-05,0.0
2025-01-25 00:00:00,C250480,G-600-A,0.049305555555555554,0.0625,5931.253,21497.88738112,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,137.9,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,70.55,1582.5,30,585.0,0.04005,0.11852,0.025,0.015,0.01071,0.01084,0.00314,0.0004,0.0002,0.0009,0.02922,0.0002,0.00482,0.00042,0.00085,0.04281,0.1192,0.00515,0.01724,0.02583,0.01299,0.00348,0.0004,0.0002,0.00116,0.02688,0.0018,0.0055,0.00045,0.00072,0.0027599999999999986,0.00068,-0.01985,0.002239999999999999,0.015119999999999998,0.002149999999999999,0.00034,0.0,0.0,0.00026000000000000003,-0.0023399999999999983,0.0015999999999999999,0.00068,2.999999999999997e-05,-0.0001299999999999999
2025-01-25 00:00:00,C250481,G-600-A,0.041666666666666664,0.06597222222222222,2271.542,13914.92769348,1528,0,40,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,76.3,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,59.9166666666666,1570.0,12,381.0,0.04122,0.08234,0.05111,0.01356,0.00876,0.01253,0.00263,0.00064,0.0002,0.00081,0.06209,0.0003,0.0044,0.00058,0.0002,0.0448,0.1276,0.00797,0.01539,0.02259,0.01594,0.00337,0.0004,0.0002,0.00091,0.02525,0.00212,0.0054,0.00045,0.00066,0.00358,0.045259999999999995,-0.043140000000000005,0.00183,0.013829999999999999,0.00341,0.0007400000000000002,-9.999999999999999e-05,0.0,0.00010000000000000005,-0.03684,0.00182,0.001,-0.00013000000000000002,0.00046
